Temperature_C,convConstant
1032.4324324324325,1157007.0479045785
1033.6336336336335,1170272.8400818447
1034.834834834835,1183663.737570328
1036.036036036036,1197180.6348262911
1037.2372372372372,1210824.430212979
1038.4384384384384,1224596.02600051
1039.6396396396397,1238496.3283656628
1040.8408408408409,1252526.2473915706
1042.0420420420419,1266686.6970673087
1043.2432432432433,1280978.5952873896
1044.4444444444443,1295402.8638511298
1045.6456456456458,1309960.4284619468
1046.8468468468468,1324652.2187265167
1048.048048048048,1339479.1681538725
1049.2492492492493,1354442.2141543648
1050.4504504504505,1369542.298038534
1051.6516516516517,1384780.3650158762
1052.8528528528527,1400157.3641935107
1054.0540540540542,1415674.248574752
1055.2552552552552,1431331.9750575423
1056.4564564564566,1447131.5044328577
1057.6576576576576,1463073.8013829128
1058.8588588588589,1479159.834479349
1060.06006006006,1495390.5761812746
1061.2612612612613,1511767.0028332123
1062.4624624624626,1528290.094662945
1063.6636636636636,1544960.835779265
1064.864864864865,1561780.214169635
1066.066066066066,1578749.221697682
1067.2672672672672,1595868.8541006946
1068.4684684684685,1613140.1109869084
1069.6696696696697,1630563.9958327867
1070.870870870871,1648141.5159801159
1072.072072072072,1665873.682633069
1073.2732732732734,1683761.5108551374
1074.4744744744744,1701806.0195659185
1075.6756756756758,1720008.2315379074
1076.8768768768768,1738369.1733930726
1078.078078078078,1756889.8755994278
1079.2792792792793,1775571.3724674182
1080.4804804804805,1794414.702146271
1081.6816816816818,1813420.9066202145
1082.8828828828828,1832591.0317046104
1084.0840840840842,1851926.1270419643
1085.2852852852852,1871427.2460978602
1086.4864864864865,1891095.4461567847
1087.6876876876877,1910931.7883178587
1088.888888888889,1930937.3374904501
1090.0900900900901,1951113.16238971
1091.2912912912911,1971460.3355319765
1092.4924924924926,1991979.9332301589
1093.6936936936936,2012673.0355888894
1094.894894894895,2033540.7264997282
1096.096096096096,2054584.0936361295
1097.2972972972973,2075804.2284484275
1098.4984984984985,2097202.226158646
1099.6996996996997,2118779.1857552296
1100.900900900901,2140536.209987691
1102.102102102102,2162474.4053611606
1103.3033033033034,2184594.882130829
1104.5045045045044,2206898.754296261
1105.7057057057057,2229387.1395957177
1106.906906906907,2252061.159500222
1108.1081081081081,2274921.9392076735
1109.3093093093094,2297970.607636816
1110.5105105105104,2321208.2974210335
1111.7117117117118,2344636.144902214
1112.9129129129128,2368255.290124329
1114.1141141141143,2392066.876827094
1115.3153153153153,2416072.052439385
1116.5165165165165,2440271.968072669
1117.7177177177177,2464667.778514273
1118.918918918919,2489260.64222059
1120.1201201201202,2514051.721310199
1121.3213213213212,2539042.18155684
1122.5225225225226,2564233.1923823757
1123.7237237237237,2589625.9268495645
1124.924924924925,2615221.56165485
1126.126126126126,2641021.2771209413
1127.3273273273273,2667026.257189399
